,rxn_id,rxn_smiles,solvent,temp,E_r,E_act,H_r,H_act,G_r,G_act
4512,5111,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C:15](=[NH+:16][C-:17]([C:18]#[N:19])[C:20]#[N:21])[C:22]([CH3:23])=[O:24]>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:17]([C:18]#[N:19])([C:20]#[N:21])[NH:16][C:15]2([C:13]([NH:12][CH3:11])=[O:14])[C:22]([CH3:23])=[O:24],water,298.15,-31.989619735486485,2.4374576404792268,-29.191694037451,3.447865975133518,-14.746714032186224,18.792671206502327
4513,5112,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C:15](=[NH+:16][C-:17]([C:18]#[N:19])[C:20]#[N:21])[C:22]([CH3:23])=[O:24]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:15]([C:13]([NH:12][CH3:11])=[O:14])([C:22]([CH3:23])=[O:24])[NH:16][C:17]2([C:18]#[N:19])[C:20]#[N:21],water,298.15,-21.680431621194682,11.609906067458068,-19.22584680283042,12.325375998073008,-2.88851387638322,27.05795155950201
4514,5113,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C:15](=[NH+:16][C-:17]([C:18]#[N:19])[C:20]#[N:21])[C:22]([CH3:23])=[O:24]>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]([C:13]([NH:12][CH3:11])=[O:14])([C:22]([CH3:23])=[O:24])[NH:16][C:17]2([C:18]#[N:19])[C:20]#[N:21],water,298.15,-30.15426308298134,5.221313688182417,-27.08697382885516,6.3181788667483225,-11.568806841104776,22.06389143595088
4515,5114,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[C-:11]([O+:12]=[C:13]([C:14]#[N:15])[C:16](=[O:17])[O:18][CH3:19])[C:20](=[O:21])[O:22][CH3:23]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:11]([C:9]([NH:8][CH3:7])=[O:10])([C:20](=[O:21])[O:22][CH3:23])[O:12][C:13]1([C:14]#[N:15])[C:16](=[O:17])[O:18][CH3:19],water,298.15,-65.68996019160208,-3.690392629535821,-61.74895952918414,-2.860935119238244,-44.9500168986902,11.578665009992847
4516,5115,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][C:12]([C:13]#[N:14])=[N+:15]([CH3:16])[C-:17]([CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:12]([CH3:11])([C:13]#[N:14])[N:15]([CH3:16])[C:17]2([CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-32.500781422889354,15.147688392973153,-29.654317059276266,16.178505771036935,-13.019452946418038,31.731100111725066
4517,5116,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][C:12]([C:13]#[N:14])=[N+:15]([CH3:16])[C-:17]([CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:12]([CH3:11])([C:13]#[N:14])[N:15]([CH3:16])[C:17]2([CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-43.48708363519651,7.567821360684867,-40.18731917484825,8.811280180981974,-24.776526815710213,23.83642173314485
4518,5117,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][C:12]([C:13]#[N:14])=[N+:15]([CH3:16])[C-:17]([CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:17]([CH3:18])([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[N:15]([CH3:16])[C:12]2([CH3:11])[C:13]#[N:14],water,298.15,-31.930273026946672,14.36765834866605,-29.025868785337646,15.516488059249019,-12.772283010288191,30.905100981873705
4519,5118,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][C:12]([C:13]#[N:14])=[N+:15]([CH3:16])[C-:17]([CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:17]([CH3:18])([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[N:15]([CH3:16])[C:12]2([CH3:11])[C:13]#[N:14],water,298.15,-44.33398046166777,11.102672589340074,-41.03514423967221,12.577615188199069,-25.408845827207216,28.31884102507637
4520,5119,[CH3:9][NH:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:15]([C:16]([CH3:17])=[O:18])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[N:14]=[C:13]1[C:11]([NH:10][CH3:9])=[O:12],water,298.15,-58.16799220339723,-9.269322712169721,-55.35063864582125,-8.78407644809729,-40.48620938901363,4.980856274040425
4521,5120,[CH3:9][O:10][C:11](=[O:12])[C-:13]([CH3:14])[N+:15]([CH3:16])=[C:17]([C:18]([CH3:19])=[O:20])[C:21]([CH3:22])=[O:23].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:13]([C:11]([O:10][CH3:9])=[O:12])([CH3:14])[N:15]([CH3:16])[C:17]1([C:18]([CH3:19])=[O:20])[C:21]([CH3:22])=[O:23],water,298.15,-32.00803525602733,15.263207239666253,-29.09146713785954,16.439603614909426,-12.622184835976176,33.29842270145551
4522,5121,[CH3:9][NH:10][C:11](=[O:12])[C-:13]([NH+:14]=[C:15]([CH3:16])[C:17]([CH3:18])=[O:19])[C:20](=[O:21])[O:22][CH3:23].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:13]([C:11]([NH:10][CH3:9])=[O:12])([C:20](=[O:21])[O:22][CH3:23])[NH:14][C:15]1([CH3:16])[C:17]([CH3:18])=[O:19],water,298.15,-33.637050478222804,2.6445119214320667,-30.231485451452542,3.574039055253977,-15.59749961430781,18.449104471181425
4523,5123,[CH3:10][NH:11][C:12](=[O:13])[C:14](=[O+:15][N-:16][C:17](=[O:18])[O:19][CH3:20])[C:21]([CH3:22])=[O:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[N:16]([C:17](=[O:18])[O:19][CH3:20])[O:15][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:21]([CH3:22])=[O:23],water,298.15,-56.32900478109132,-6.009496963183219,-52.54011614235172,-5.082566362482101,-36.449462965879334,10.051867029939554
4524,5124,[CH3:10][NH:11][C:12](=[O:13])[C:14](=[O+:15][N-:16][C:17](=[O:18])[O:19][CH3:20])[C:21]([CH3:22])=[O:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[N:16]([C:17](=[O:18])[O:19][CH3:20])[O:15][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:21]([CH3:22])=[O:23],water,298.15,-59.24940940053089,-0.5141272972041897,-55.7493657675631,-0.08779966445761395,-41.38698638910717,14.024861988934129
4525,5126,[CH3:10][NH:11][C:12](=[O:13])[C:14](=[O+:15][N-:16][C:17](=[O:18])[O:19][CH3:20])[C:21]([CH3:22])=[O:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:16]([C:17](=[O:18])[O:19][CH3:20])[O:15][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:21]([CH3:22])=[O:23],water,298.15,-60.97803233910032,1.3393060205996745,-57.15009529096705,1.714980854659787,-42.81090926020552,15.077346024543155
4526,5128,[CH3:9][C:10](=[O:11])[C-:12]([CH3:13])[N+:14]([CH3:15])=[C:16]([C:17]#[N:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:12]([C:10]([CH3:9])=[O:11])([CH3:13])[N:14]([CH3:15])[C:16]1([C:17]#[N:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-36.775824629496,2.9742461873694106,-34.06915401948194,4.044766033676178,-20.111181980521952,19.02737401084506
4527,5129,[CH3:9][O:10][C:11](=[O:12])[N-:13][O+:14]=[C:15]([C:16](=[O:17])[O:18][CH3:19])[C:20](=[O:21])[O:22][CH3:23].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@@H:5]([C:6](=[O:7])[OH:8])[N:13]([C:11]([O:10][CH3:9])=[O:12])[O:14][C:15]1([C:16](=[O:17])[O:18][CH3:19])[C:20](=[O:21])[O:22][CH3:23],water,298.15,-61.22585967562483,-3.6807622416096826,-57.82057935365512,-3.0070926163918075,-42.46046501987346,11.01807941387571
4528,5130,[CH3:9][NH:10][C:11](=[O:12])[C-:13]([O+:14]=[C:15]([CH3:16])[C:17]([CH3:18])=[O:19])[C:20](=[O:21])[NH:22][CH3:23].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:13]([C:11]([NH:10][CH3:9])=[O:12])([C:20](=[O:21])[NH:22][CH3:23])[O:14][C:15]1([CH3:16])[C:17]([CH3:18])=[O:19],water,298.15,-67.96073186308932,-8.720988618431694,-64.17402651004055,-7.9527772901648754,-49.07723966826584,6.798869351781465
4529,5132,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][O:8][C:9](=[O:10])[C:11]([C:12]([CH3:13])=[O:14])=[N+:15]([CH3:16])[C-:17]([C:18]([CH3:19])=[O:20])[C:21]([CH3:22])=[O:23]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([O:8][CH3:7])=[O:10])([C:12]([CH3:13])=[O:14])[N:15]([CH3:16])[C:17]1([C:18]([CH3:19])=[O:20])[C:21]([CH3:22])=[O:23],water,298.15,-27.616461029949114,27.680966493965403,-24.719929472473968,28.70295850461167,-9.191963726143415,44.04553993326751
4530,5133,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH3:15][CH:16]=[O+:17][C-:18]([CH3:19])[C:20](=[O:21])[NH:22][CH3:23]>>[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C@@:11]2([CH3:12])[C@:13]1([CH3:14])[C:18]([CH3:19])([C:20](=[O:21])[NH:22][CH3:23])[O:17][CH:16]2[CH3:15],water,298.15,-73.43465262756362,-13.90875251268551,-68.57105848770871,-12.710188162058586,-50.20549669160238,2.5389112680259442
4531,5134,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH3:15][CH:16]=[O+:17][C-:18]([CH3:19])[C:20](=[O:21])[NH:22][CH3:23]>>[C:1]1(=[O:2])[C@:3]2([O:4][CH3:5])[C@:6]([O:7][CH3:8])([C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14])[C:18]([CH3:19])([C:20](=[O:21])[NH:22][CH3:23])[O:17][CH:16]2[CH3:15],water,298.15,-65.28561191185142,-14.849355956206978,-61.74516952090742,-13.719255527143302,-44.56967877115504,1.8840257369428075
4532,5135,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[CH:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[O:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,-43.64527940118923,-3.1647624562474816,-40.149592711186976,-2.217647080623847,-24.81373686964742,12.264572861296275
4533,5136,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[O:17][CH:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-45.384352882597355,-5.4625138973231016,-41.854642040193326,-4.376717350892472,-26.161791904066686,10.269333843296003
4534,5137,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[O:17][CH:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-44.341496142629566,-3.7119645228808915,-40.873105236811085,-2.8455906820521286,-26.157961147770294,11.387293698728042
4535,5138,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[O:17][CH:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-47.881269555623135,-3.820302778409255,-44.19714086801212,-3.046607536620845,-28.95432870903248,11.173403373180623
4536,5139,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[CH:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[O:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,-43.533518081439624,-3.4818411109743703,-39.97851481116649,-2.71288452349751,-25.57197848732913,11.345782392345463
4537,5140,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][CH:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[O:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,-45.67105254862247,-0.7838503219624274,-42.299475899743626,0.08844772764429577,-27.33377720159745,13.95825020934149
4538,5141,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:15]([C:16]([CH3:17])=[O:18])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[N:14]=[C:13]1[C:11]([CH3:10])=[O:12],water,298.15,-42.48891498252567,1.4978236990438718,-39.241976584558195,1.995471038958073,-24.033441193601245,16.55368960724041
4539,5142,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:13]([C:11]([CH3:10])=[O:12])=[N:14][C:15]1([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-43.42421597106534,5.0103788886597584,-39.83353743789742,5.646062572513764,-23.546896189559046,20.271157502580092
4540,5143,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:15]([C:16]([CH3:17])=[O:18])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[N:14]=[C:13]1[C:11]([CH3:10])=[O:12],water,298.15,-44.1487446850295,0.6426933208022703,-40.78311233629108,1.274504233920212,-24.14856332416839,16.764531185067028
4541,5144,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:13]([C:11]([CH3:10])=[O:12])=[N:14][C:15]1([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-45.01765454362125,-1.6385332858295163,-41.711943024716824,-1.1945301847484304,-25.51536427727888,12.820712529394743
4542,5145,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:15]([C:16]([CH3:17])=[O:18])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[N:14]=[C:13]1[C:11]([CH3:10])=[O:12],water,298.15,-48.317893785272304,5.920661701956766,-44.79000459758925,6.3718044391554995,-28.67978049114334,21.243132280675116
4543,5146,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:13]([C:11]([CH3:10])=[O:12])=[N:14][C:15]1([C:16]([CH3:17])=[O:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-44.54867718058245,1.506590006359419,-41.234971277592045,2.00487006596009,-25.206008213942496,16.943152472553937
4544,5147,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][O:10][C:11](=[O:12])[C-:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[N+:20]([CH3:21])=[C:22]([CH3:23])[CH3:24]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[C:13]([C:11]([O:10][CH3:9])=[O:12])([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[N:20]([CH3:21])[C:22]2([CH3:23])[CH3:24],water,298.15,-31.02747012666434,4.566693294883184,-27.73577809610319,6.034930265296756,-13.219548820436305,19.978260314549992
4545,5148,[CH3:10][C:11](=[O:12])[C-:13]([N+:14]#[C:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[C:22]([CH3:23])=[O:24].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)=[N:14][C:13]1([C:11]([CH3:10])=[O:12])[C:22]([CH3:23])=[O:24],water,298.15,-34.41986980203627,8.361900086984493,-31.322183277017285,8.802842193909221,-14.735484886023519,23.72632119838971
4546,5149,[CH3:10][C:11](=[O:12])[C-:13]([N+:14]#[C:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[C:22]([CH3:23])=[O:24].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:13]([C:11]([CH3:10])=[O:12])([C:22]([CH3:23])=[O:24])[N:14]=[C:15]1[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,water,298.15,-34.39396307342967,7.144691722172512,-31.49496926002297,7.786820430531583,-15.564397560775546,23.533598418368463
4547,5151,[CH3:10][C:11](=[O:12])[C-:13]([N+:14]#[C:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[C:22]([CH3:23])=[O:24].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:13]([C:11]([CH3:10])=[O:12])([C:22]([CH3:23])=[O:24])[N:14]=[C:15]1[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,water,298.15,-33.7560463547379,6.8191680450073795,-30.89899537519459,7.103479113561334,-15.760443896308564,21.96298912015567
4548,5152,[CH3:10][C:11](=[O:12])[C-:13]([N+:14]#[C:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[C:22]([CH3:23])=[O:24].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)=[N:14][C:13]1([C:11]([CH3:10])=[O:12])[C:22]([CH3:23])=[O:24],water,298.15,-36.512284455617966,0.7237888801282523,-33.66778666021661,1.2474793922069487,-18.11788976211115,15.125686867211547
4549,5153,[CH3:10][C:11](=[O:12])[C-:13]([N+:14]#[C:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[C:22]([CH3:23])=[O:24].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)=[N:14][C:13]1([C:11]([CH3:10])=[O:12])[C:22]([CH3:23])=[O:24],water,298.15,-35.6960439770991,6.3311896950734425,-32.912419025792914,6.6204801941878815,-17.791392776751287,21.003193087568814
4550,5154,[CH3:10][C:11](=[O:12])[N-:13][N+:14]([CH3:15])=[C:16]([C:17]#[N:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:13]([C:11]([CH3:10])=[O:12])[N:14]([CH3:15])[C:16]1([C:17]#[N:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,water,298.15,-29.030667836583326,4.586696414368709,-25.944390130637455,5.3140443205199945,-10.206388695262786,19.023119104292554
