,rxn_smiles,solvent,temp
2904,[CH3:29][C-:30]([N+:31]#[N:32])[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1>>[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]2=[C:11]([C:12]([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)([c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[CH2:25][CH2:26][CH2:27][CH2:28]1)[N:32]=[N:31][C:30]2([CH3:29])[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1,water,298.15 
2905,[CH3:29][C-:30]([N+:31]#[N:32])[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1>>[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]2=[C:11]([C:12]([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)([c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[CH2:25][CH2:26][CH2:27][CH2:28]1)[C:30]([CH3:29])([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[N:31]=[N:32]2,water,298.15 
2906,[CH3:18][N+:19]([CH-:20][C:21]#[N:22])=[C:23]([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1.[NH2:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C:9]#[C:10][C:11]([Cl:12])([Cl:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[NH2:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C:9]2=[C:10]([C:11]([Cl:12])([Cl:13])[CH2:14][CH2:15][CH2:16][CH2:17]1)[C:23]([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)([c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[N:19]([CH3:18])[CH:20]2[C:21]#[N:22],water,298.15 
2907,[CH3:18][N+:19]([CH-:20][C:21]#[N:22])=[C:23]([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1.[NH2:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C:9]#[C:10][C:11]([Cl:12])([Cl:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[NH2:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C:9]2=[C:10]([C:11]([Cl:12])([Cl:13])[CH2:14][CH2:15][CH2:16][CH2:17]1)[CH:20]([C:21]#[N:22])[N:19]([CH3:18])[C:23]2([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,water,298.15 
2908,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26]1.[CH:27]#[N+:28][C-:29]([C:30](=[O:31])[NH:32][CH3:33])[C:34](=[O:35])[NH:36][CH3:37]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]2=[C:9]([C:10]([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)([c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[CH2:23][CH2:24][CH2:25][CH2:26]1)[C:29]([C:30](=[O:31])[NH:32][CH3:33])([C:34](=[O:35])[NH:36][CH3:37])[N:28]=[CH:27]2,water,298.15 
2909,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26]1.[CH:27]#[N+:28][C-:29]([C:30](=[O:31])[NH:32][CH3:33])[C:34](=[O:35])[NH:36][CH3:37]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]2=[C:9]([C:10]([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)([c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[CH2:23][CH2:24][CH2:25][CH2:26]1)[CH:27]=[N:28][C:29]2([C:30](=[O:31])[NH:32][CH3:33])[C:34](=[O:35])[NH:36][CH3:37],water,298.15 
2910,[CH3:23][O:24][C:25](=[O:26])[C:27]([C:28](=[O:29])[O:30][CH3:31])=[N+:32]([CH3:33])[C-:34]([CH3:35])[CH3:36].[NH2:1][C:2]1([F:3])[C:4]#[C:5][C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[CH2:19][CH2:20][CH2:21][CH2:22]1>>[NH2:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19][CH2:20][CH2:21][CH2:22]1)[C:34]([CH3:35])([CH3:36])[N:32]([CH3:33])[C:27]2([C:25]([O:24][CH3:23])=[O:26])[C:28](=[O:29])[O:30][CH3:31],water,298.15 
2911,[CH3:23][O:24][C:25](=[O:26])[C:27]([C:28](=[O:29])[O:30][CH3:31])=[N+:32]([CH3:33])[C-:34]([CH3:35])[CH3:36].[NH2:1][C:2]1([F:3])[C:4]#[C:5][C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[CH2:19][CH2:20][CH2:21][CH2:22]1>>[NH2:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19][CH2:20][CH2:21][CH2:22]1)[C:27]([C:25]([O:24][CH3:23])=[O:26])([C:28](=[O:29])[O:30][CH3:31])[N:32]([CH3:33])[C:34]2([CH3:35])[CH3:36],water,298.15 
2912,[CH3:1][O:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]#[C:8][C:9]([C:10]([F:11])([F:12])[F:13])([C:14]([F:15])([F:16])[F:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][C:23](=[O:24])[CH-:25][N+:26]([CH3:27])=[C:28]([CH3:29])[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]2=[C:8]([C:9]([C:10]([F:11])([F:12])[F:13])([C:14]([F:15])([F:16])[F:17])[CH2:18][CH2:19][CH2:20][CH2:21]1)[CH:25]([C:23]([CH3:22])=[O:24])[N:26]([CH3:27])[C:28]2([CH3:29])[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,water,298.15 
2913,[CH3:1][O:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]#[C:8][C:9]([C:10]([F:11])([F:12])[F:13])([C:14]([F:15])([F:16])[F:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][C:23](=[O:24])[CH-:25][N+:26]([CH3:27])=[C:28]([CH3:29])[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]2=[C:8]([C:9]([C:10]([F:11])([F:12])[F:13])([C:14]([F:15])([F:16])[F:17])[CH2:18][CH2:19][CH2:20][CH2:21]1)[C:28]([CH3:29])([c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[N:26]([CH3:27])[CH:25]2[C:23]([CH3:22])=[O:24],water,298.15 
2914,[CH3:16][C:17](=[O:18])[C:19]([CH3:20])=[N+:21]([CH3:22])[C-:23]([C:24]([CH3:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]#[C:8][C:9]([NH2:10])([NH2:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]2=[C:8]([C:9]([NH2:10])([NH2:11])[CH2:12][CH2:13][CH2:14][CH2:15]1)[C:23]([C:24]([CH3:25])=[O:26])([c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[N:21]([CH3:22])[C:19]2([C:17]([CH3:16])=[O:18])[CH3:20],water,298.15 
2915,[CH3:16][C:17](=[O:18])[C:19]([CH3:20])=[N+:21]([CH3:22])[C-:23]([C:24]([CH3:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]#[C:8][C:9]([NH2:10])([NH2:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]2=[C:8]([C:9]([NH2:10])([NH2:11])[CH2:12][CH2:13][CH2:14][CH2:15]1)[C:19]([C:17]([CH3:16])=[O:18])([CH3:20])[N:21]([CH3:22])[C:23]2([C:24]([CH3:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,water,298.15 
2916,[CH3:23][O:24][C:25](=[O:26])[C:27]([C:28]#[N:29])=[O+:30][C-:31]([C:32]#[N:33])[C:34](=[O:35])[O:36][CH3:37].[NH2:1][C:2]1([NH2:3])[C:4]#[C:5][C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[CH2:19][CH2:20][CH2:21][CH2:22]1>>[NH2:1][C:2]1([NH2:3])[C:4]2=[C:5]([C:6]([c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19][CH2:20][CH2:21][CH2:22]1)[C:31]([C:32]#[N:33])([C:34](=[O:35])[O:36][CH3:37])[O:30][C:27]2([C:25]([O:24][CH3:23])=[O:26])[C:28]#[N:29],water,298.15 
2917,[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([Cl:11])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][NH:23][C:24](=[O:25])[C:26]#[N+:27][C-:28]([C:29]#[N:30])[c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]2=[C:9]([C:10]([Cl:11])([c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH2:18][CH2:19][CH2:20][CH2:21]1)[C:28]([C:29]#[N:30])([c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)[N:27]=[C:26]2[C:24]([NH:23][CH3:22])=[O:25],water,298.15 
2918,[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([Cl:11])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][NH:23][C:24](=[O:25])[C:26]#[N+:27][C-:28]([C:29]#[N:30])[c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]2=[C:9]([C:10]([Cl:11])([c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH2:18][CH2:19][CH2:20][CH2:21]1)[C:26]([C:24]([NH:23][CH3:22])=[O:25])=[N:27][C:28]2([C:29]#[N:30])[c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1,water,298.15 
2919,[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[C:7]#[C:8][C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23][CH2:24][CH2:25]1.[CH3:26][NH:27][C:28](=[O:29])[C-:30]([C:31]#[N:32])[NH+:33]=[C:34]([CH3:35])[C:36]#[N:37]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[C:7]2=[C:8]([C:9]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)([c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[CH2:22][CH2:23][CH2:24][CH2:25]1)[C:30]([C:28]([NH:27][CH3:26])=[O:29])([C:31]#[N:32])[NH:33][C:34]2([CH3:35])[C:36]#[N:37],water,298.15 
2920,[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[C:7]#[C:8][C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23][CH2:24][CH2:25]1.[CH3:26][NH:27][C:28](=[O:29])[C-:30]([C:31]#[N:32])[NH+:33]=[C:34]([CH3:35])[C:36]#[N:37]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[C:7]2=[C:8]([C:9]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)([c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[CH2:22][CH2:23][CH2:24][CH2:25]1)[C:34]([CH3:35])([C:36]#[N:37])[NH:33][C:30]2([C:28]([NH:27][CH3:26])=[O:29])[C:31]#[N:32],water,298.15 
2921,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26]1.[CH3:27][NH:28][C:29](=[O:30])[CH-:31][N+:32]#[C:33][C:34](=[O:35])[O:36][CH3:37]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]2=[C:9]([C:10]([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)([c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[CH2:23][CH2:24][CH2:25][CH2:26]1)[CH:31]([C:29]([NH:28][CH3:27])=[O:30])[N:32]=[C:33]2[C:34](=[O:35])[O:36][CH3:37],water,298.15 
2922,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[CH2:23][CH2:24][CH2:25][CH2:26]1.[CH3:27][NH:28][C:29](=[O:30])[CH-:31][N+:32]#[C:33][C:34](=[O:35])[O:36][CH3:37]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]2=[C:9]([C:10]([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)([c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[CH2:23][CH2:24][CH2:25][CH2:26]1)[C:33]([C:34](=[O:35])[O:36][CH3:37])=[N:32][CH:31]2[C:29]([NH:28][CH3:27])=[O:30],water,298.15 
2923,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1.[CH3:29][O:30][C:31](=[O:32])[N-:33][N+:34]#[C:35][C:36]#[N:37]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[c:10]2[c:11]([n:33]([C:31]([O:30][CH3:29])=[O:32])[n:34][c:35]2[C:36]#[N:37])[C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1,water,298.15 
2924,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1.[CH3:29][O:30][C:31](=[O:32])[N-:33][N+:34]#[C:35][C:36]#[N:37]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[c:10]2[c:11]([c:35]([C:36]#[N:37])[n:34][n:33]2[C:31]([O:30][CH3:29])=[O:32])[C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1,water,298.15 
2925,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]#[C:8][C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23][CH2:24][CH2:25]1.[CH3:26][O:27][C:28](=[O:29])[C-:30]([C:31]#[N:32])[N+:33]#[C:34][C:35]([CH3:36])=[O:37]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]2=[C:8]([C:9]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)([c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[CH2:22][CH2:23][CH2:24][CH2:25]1)[C:34]([C:35]([CH3:36])=[O:37])=[N:33][C:30]2([C:28]([O:27][CH3:26])=[O:29])[C:31]#[N:32],water,298.15 
2926,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]#[C:8][C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23][CH2:24][CH2:25]1.[CH3:26][O:27][C:28](=[O:29])[C-:30]([C:31]#[N:32])[N+:33]#[C:34][C:35]([CH3:36])=[O:37]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([NH2:6])[C:7]2=[C:8]([C:9]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)([c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[CH2:22][CH2:23][CH2:24][CH2:25]1)[C:30]([C:28]([O:27][CH3:26])=[O:29])([C:31]#[N:32])[N:33]=[C:34]2[C:35]([CH3:36])=[O:37],water,298.15 
2927,[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]#[C:7][C:8]([C:9](=[O:10])[O:11][CH3:12])([C:13](=[O:14])[O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[c-:24]1[c:25](=[O:26])[o:27][c:28](-[c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[n+:35]1[CH3:36]>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]2=[C:7]([C:8]([C:9](=[O:10])[O:11][CH3:12])([C:13](=[O:14])[O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1)[C:24]1([C:22]([CH3:21])=[O:23])[C:25](=[O:26])[O:27][C:28]2([c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[N:35]1[CH3:36],water,298.15 
2928,[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]#[C:7][C:8]([C:9](=[O:10])[O:11][CH3:12])([C:13](=[O:14])[O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[c-:24]1[c:25](=[O:26])[o:27][c:28](-[c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[n+:35]1[CH3:36]>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]2=[C:7]([C:8]([C:9](=[O:10])[O:11][CH3:12])([C:13](=[O:14])[O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1)[C:28]1([c:29]3[cH:30][cH:31][cH:32][cH:33][cH:34]3)[O:27][C:25](=[O:26])[C:24]2([C:22]([CH3:21])=[O:23])[N:35]1[CH3:36],water,298.15 
2929,[CH3:1][O:2][C:3](=[O:4])/[C:5](=[C:6](/[C:7](=[O:8])[O:9][CH3:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.[CH3:23][C-:24]([N+:25]#[C:26][c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1>>[CH3:1][O:2][C:3](=[O:4])[C@@:5]1([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[C@@:6]([C:7](=[O:8])[O:9][CH3:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[C:24]([CH3:23])([c:33]2[cH:34][cH:35][cH:36][cH:37][cH:38]2)[N:25]=[C:26]1[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,water,298.15 
2930,[CH3:19][C:20](=[O:21])[C:22](=[NH+:23][C-:24]([C:25]([CH3:26])=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1)[C:34]([CH3:35])=[O:36].[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]2=[C:11]([C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:24]([C:25]([CH3:26])=[O:27])([c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1)[NH:23][C:22]2([C:20]([CH3:19])=[O:21])[C:34]([CH3:35])=[O:36],water,298.15 
2931,[CH3:19][C:20](=[O:21])[C:22](=[NH+:23][C-:24]([C:25]([CH3:26])=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1)[C:34]([CH3:35])=[O:36].[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]2=[C:11]([C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:22]([C:20]([CH3:19])=[O:21])([C:34]([CH3:35])=[O:36])[NH:23][C:24]2([C:25]([CH3:26])=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1,water,298.15 
2932,[CH3:14][NH:15][C:16](=[O:17])[C:18](=[O+:19][C-:20]([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]([CH:12]1[O:13]2)[C:18]([C:16]([NH:15][CH3:14])=[O:17])([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[O:19][C:20]3([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,water,298.15 
2933,[CH3:14][NH:15][C:16](=[O:17])[C:18](=[O+:19][C-:20]([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH:10]=[CH:11][CH:12]1[O:13]3)[C:18]([C:16]([NH:15][CH3:14])=[O:17])([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[O:19][C:20]2([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,water,298.15 
2934,[CH3:14][NH:15][C:16](=[O:17])[C:18](=[O+:19][C-:20]([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH:10]=[CH:11][CH:12]1[O:13]3)[C:20]([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)([c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[O:19][C:18]2([C:16]([NH:15][CH3:14])=[O:17])[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1,water,298.15 
2935,[CH3:14][NH:15][C:16](=[O:17])[C:18](=[O+:19][C-:20]([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]([CH:12]1[O:13]2)[C:20]([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)([c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[O:19][C:18]3([C:16]([NH:15][CH3:14])=[O:17])[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1,water,298.15 
